0	1.000000e+02	-6.69472e-05,	-2.66492e-05	
1	1.023293e+02	-6.74300e-05,	-2.62799e-05	
2	1.047129e+02	-6.78993e-05,	-2.59073e-05	
3	1.071519e+02	-6.83553e-05,	-2.55319e-05	
4	1.096478e+02	-6.87979e-05,	-2.51541e-05	
5	1.122018e+02	-6.92273e-05,	-2.47746e-05	
6	1.148154e+02	-6.96437e-05,	-2.43937e-05	
7	1.174898e+02	-7.00473e-05,	-2.40119e-05	
8	1.202264e+02	-7.04381e-05,	-2.36297e-05	
9	1.230269e+02	-7.08165e-05,	-2.32474e-05	
10	1.258925e+02	-7.11826e-05,	-2.28656e-05	
11	1.288250e+02	-7.15366e-05,	-2.24845e-05	
12	1.318257e+02	-7.18787e-05,	-2.21045e-05	
13	1.348963e+02	-7.22093e-05,	-2.17260e-05	
14	1.380384e+02	-7.25285e-05,	-2.13492e-05	
15	1.412538e+02	-7.28366e-05,	-2.09745e-05	
16	1.445440e+02	-7.31339e-05,	-2.06022e-05	
17	1.479108e+02	-7.34205e-05,	-2.02325e-05	
18	1.513561e+02	-7.36969e-05,	-1.98657e-05	
19	1.548817e+02	-7.39633e-05,	-1.95019e-05	
20	1.584893e+02	-7.42198e-05,	-1.91415e-05	
21	1.621810e+02	-7.44669e-05,	-1.87846e-05	
22	1.659587e+02	-7.47047e-05,	-1.84313e-05	
23	1.698244e+02	-7.49336e-05,	-1.80819e-05	
24	1.737801e+02	-7.51538e-05,	-1.77365e-05	
25	1.778279e+02	-7.53656e-05,	-1.73952e-05	
26	1.819701e+02	-7.55692e-05,	-1.70582e-05	
27	1.862087e+02	-7.57649e-05,	-1.67255e-05	
28	1.905461e+02	-7.59529e-05,	-1.63972e-05	
29	1.949845e+02	-7.61336e-05,	-1.60735e-05	
30	1.995262e+02	-7.63070e-05,	-1.57544e-05	
31	2.041738e+02	-7.64736e-05,	-1.54399e-05	
32	2.089296e+02	-7.66336e-05,	-1.51302e-05	
33	2.137962e+02	-7.67870e-05,	-1.48252e-05	
34	2.187762e+02	-7.69343e-05,	-1.45250e-05	
35	2.238721e+02	-7.70756e-05,	-1.42296e-05	
36	2.290868e+02	-7.72111e-05,	-1.39391e-05	
37	2.344229e+02	-7.73411e-05,	-1.36534e-05	
38	2.398833e+02	-7.74657e-05,	-1.33725e-05	
39	2.454709e+02	-7.75852e-05,	-1.30966e-05	
40	2.511886e+02	-7.76997e-05,	-1.28254e-05	
41	2.570396e+02	-7.78094e-05,	-1.25591e-05	
42	2.630268e+02	-7.79146e-05,	-1.22975e-05	
43	2.691535e+02	-7.80153e-05,	-1.20408e-05	
44	2.754229e+02	-7.81118e-05,	-1.17888e-05	
45	2.818383e+02	-7.82042e-05,	-1.15415e-05	
46	2.884032e+02	-7.82928e-05,	-1.12990e-05	
47	2.951209e+02	-7.83775e-05,	-1.10610e-05	
48	3.019952e+02	-7.84587e-05,	-1.08277e-05	
49	3.090295e+02	-7.85364e-05,	-1.05990e-05	
50	3.162278e+02	-7.86107e-05,	-1.03747e-05	
51	3.235937e+02	-7.86819e-05,	-1.01549e-05	
52	3.311311e+02	-7.87500e-05,	-9.93959e-06	
53	3.388442e+02	-7.88152e-05,	-9.72860e-06	
54	3.467369e+02	-7.88776e-05,	-9.52192e-06	
55	3.548134e+02	-7.89373e-05,	-9.31950e-06	
56	3.630781e+02	-7.89944e-05,	-9.12127e-06	
57	3.715352e+02	-7.90490e-05,	-8.92719e-06	
58	3.801894e+02	-7.91012e-05,	-8.73719e-06	
59	3.890451e+02	-7.91512e-05,	-8.55121e-06	
60	3.981072e+02	-7.91990e-05,	-8.36920e-06	
61	4.073803e+02	-7.92447e-05,	-8.19110e-06	
62	4.168694e+02	-7.92884e-05,	-8.01684e-06	
63	4.265795e+02	-7.93302e-05,	-7.84637e-06	
64	4.365158e+02	-7.93702e-05,	-7.67962e-06	
65	4.466836e+02	-7.94084e-05,	-7.51654e-06	
66	4.570882e+02	-7.94450e-05,	-7.35706e-06	
67	4.677351e+02	-7.94799e-05,	-7.20113e-06	
68	4.786301e+02	-7.95133e-05,	-7.04868e-06	
69	4.897788e+02	-7.95452e-05,	-6.89966e-06	
70	5.011872e+02	-7.95757e-05,	-6.75401e-06	
71	5.128614e+02	-7.96049e-05,	-6.61167e-06	
72	5.248075e+02	-7.96328e-05,	-6.47258e-06	
73	5.370318e+02	-7.96594e-05,	-6.33668e-06	
74	5.495409e+02	-7.96849e-05,	-6.20393e-06	
75	5.623413e+02	-7.97092e-05,	-6.07426e-06	
76	5.754399e+02	-7.97325e-05,	-5.94761e-06	
77	5.888437e+02	-7.97547e-05,	-5.82394e-06	
78	6.025596e+02	-7.97759e-05,	-5.70318e-06	
79	6.165950e+02	-7.97962e-05,	-5.58530e-06	
80	6.309573e+02	-7.98156e-05,	-5.47022e-06	
81	6.456542e+02	-7.98342e-05,	-5.35792e-06	
82	6.606934e+02	-7.98519e-05,	-5.24832e-06	
83	6.760830e+02	-7.98688e-05,	-5.14138e-06	
84	6.918310e+02	-7.98850e-05,	-5.03706e-06	
85	7.079458e+02	-7.99004e-05,	-4.93531e-06	
86	7.244360e+02	-7.99152e-05,	-4.83608e-06	
87	7.413102e+02	-7.99293e-05,	-4.73931e-06	
88	7.585776e+02	-7.99428e-05,	-4.64498e-06	
89	7.762471e+02	-7.99556e-05,	-4.55303e-06	
90	7.943282e+02	-7.99679e-05,	-4.46342e-06	
91	8.128305e+02	-7.99797e-05,	-4.37610e-06	
92	8.317638e+02	-7.99909e-05,	-4.29105e-06	
93	8.511380e+02	-8.00016e-05,	-4.20820e-06	
94	8.709636e+02	-8.00119e-05,	-4.12753e-06	
95	8.912509e+02	-8.00216e-05,	-4.04900e-06	
96	9.120108e+02	-8.00310e-05,	-3.97256e-06	
97	9.332543e+02	-8.00399e-05,	-3.89819e-06	
98	9.549926e+02	-8.00484e-05,	-3.82584e-06	
99	9.772372e+02	-8.00566e-05,	-3.75548e-06	
100	1.000000e+03	-8.00644e-05,	-3.68707e-06	
101	1.023293e+03	-8.00718e-05,	-3.62058e-06	
102	1.047129e+03	-8.00789e-05,	-3.55598e-06	
103	1.071519e+03	-8.00857e-05,	-3.49323e-06	
104	1.096478e+03	-8.00922e-05,	-3.43231e-06	
105	1.122018e+03	-8.00984e-05,	-3.37318e-06	
106	1.148154e+03	-8.01043e-05,	-3.31581e-06	
107	1.174898e+03	-8.01099e-05,	-3.26018e-06	
108	1.202264e+03	-8.01153e-05,	-3.20626e-06	
109	1.230269e+03	-8.01205e-05,	-3.15401e-06	
110	1.258925e+03	-8.01254e-05,	-3.10342e-06	
111	1.288250e+03	-8.01301e-05,	-3.05446e-06	
112	1.318257e+03	-8.01346e-05,	-3.00710e-06	
113	1.348963e+03	-8.01389e-05,	-2.96132e-06	
