93	8.511380e+02	-5.01246e-03,	-2.72697e-04	
94	8.709636e+02	-5.01318e-03,	-2.66519e-04	
95	8.912509e+02	-5.01387e-03,	-2.60479e-04	
96	9.120108e+02	-5.01452e-03,	-2.54573e-04	
97	9.332543e+02	-5.01515e-03,	-2.48800e-04	
98	9.549926e+02	-5.01575e-03,	-2.43155e-04	
99	9.772372e+02	-5.01632e-03,	-2.37636e-04	
100	1.000000e+03	-5.01686e-03,	-2.32240e-04	
101	1.023293e+03	-5.01738e-03,	-2.26965e-04	
102	1.047129e+03	-5.01788e-03,	-2.21809e-04	
103	1.071519e+03	-5.01836e-03,	-2.16767e-04	
104	1.096478e+03	-5.01881e-03,	-2.11839e-04	
105	1.122018e+03	-5.01925e-03,	-2.07021e-04	
106	1.148154e+03	-5.01966e-03,	-2.02311e-04	
107	1.174898e+03	-5.02006e-03,	-1.97707e-04	
108	1.202264e+03	-5.02043e-03,	-1.93206e-04	
109	1.230269e+03	-5.02080e-03,	-1.88806e-04	
110	1.258925e+03	-5.02114e-03,	-1.84505e-04	
111	1.288250e+03	-5.02147e-03,	-1.80301e-04	
112	1.318257e+03	-5.02178e-03,	-1.76191e-04	

113	1.348963e+03	-5.02209e-03,	-1.72173e-04	
114	1.380384e+03	-5.02237e-03,	-1.68246e-04	
115	1.412538e+03	-5.02265e-03,	-1.64407e-04	
116	1.445440e+03	-5.02291e-03,	-1.60654e-04	
117	1.479108e+03	-5.02316e-03,	-1.56986e-04	
118	1.513561e+03	-5.02340e-03,	-1.53400e-04	
119	1.548817e+03	-5.02363e-03,	-1.49894e-04	
120	1.584893e+03	-5.02384e-03,	-1.46468e-04	
121	1.621810e+03	-5.02405e-03,	-1.43118e-04	
122	1.659587e+03	-5.02425e-03,	-1.39844e-04	
123	1.698244e+03	-5.02444e-03,	-1.36643e-04	
124	1.737801e+03	-5.02462e-03,	-1.33515e-04	
125	1.778279e+03	-5.02479e-03,	-1.30457e-04	
126	1.819701e+03	-5.02496e-03,	-1.27467e-04	
127	1.862087e+03	-5.02512e-03,	-1.24545e-04	
128	1.905461e+03	-5.02527e-03,	-1.21688e-04	
129	1.949845e+03	-5.02541e-03,	-1.18895e-04	
130	1.995262e+03	-5.02555e-03,	-1.16165e-04	
131	2.041738e+03	-5.02568e-03,	-1.13497e-04	
132	2.089296e+03	-5.02581e-03,	-1.10888e-04	
133	2.137962e+03	-5.02593e-03,	-1.08338e-04	
134	2.187762e+03	-5.02604e-03,	-1.05845e-04	
135	2.238721e+03	-5.02615e-03,	-1.03408e-04	
136	2.290868e+03	-5.02625e-03,	-1.01025e-04	
137	2.344229e+03	-5.02635e-03,	-9.86964e-05	
138	2.398833e+03	-5.02645e-03,	-9.64194e-05	
139	2.454709e+03	-5.02654e-03,	-9.41934e-05	
140	2.511886e+03	-5.02663e-03,	-9.20171e-05	
141	2.570396e+03	-5.02671e-03,	-8.98895e-05	
142	2.630268e+03	-5.02679e-03,	-8.78094e-05	
143	2.691535e+03	-5.02687e-03,	-8.57757e-05	
144	2.754229e+03	-5.02694e-03,	-8.37873e-05	
145	2.818383e+03	-5.02701e-03,	-8.18433e-05	
146	2.884032e+03	-5.02707e-03,	-7.99426e-05	
147	2.951209e+03	-5.02714e-03,	-7.80841e-05	
148	3.019952e+03	-5.02720e-03,	-7.62670e-05	
149	3.090295e+03	-5.02725e-03,	-7.44901e-05	
150	3.162278e+03	-5.02731e-03,	-7.27528e-05	
151	3.235937e+03	-5.02736e-03,	-7.10539e-05	
152	3.311311e+03	-5.02741e-03,	-6.93926e-05	
153	3.388442e+03	-5.02746e-03,	-6.77680e-05	
154	3.467369e+03	-5.02750e-03,	-6.61793e-05	
155	3.548134e+03	-5.02755e-03,	-6.46256e-05	
156	3.630781e+03	-5.02759e-03,	-6.31061e-05	
157	3.715352e+03	-5.02763e-03,	-6.16201e-05	
158	3.801894e+03	-5.02767e-03,	-6.01667e-05	
159	3.890451e+03	-5.02770e-03,	-5.87451e-05	
160	3.981072e+03	-5.02774e-03,	-5.73546e-05	
161	4.073803e+03	-5.02777e-03,	-5.59945e-05	
162	4.168694e+03	-5.02780e-03,	-5.46641e-05	
163	4.265795e+03	-5.02783e-03,	-5.33626e-05	
164	4.365158e+03	-5.02786e-03,	-5.20893e-05	
165	4.466836e+03	-5.02789e-03,	-5.08437e-05	
166	4.570882e+03	-5.02791e-03,	-4.96250e-05	
167	4.677351e+03	-5.02794e-03,	-4.84326e-05	
168	4.786301e+03	-5.02796e-03,	-4.72658e-05	
169	4.897788e+03	-5.02799e-03,	-4.61240e-05	
170	5.011872e+03	-5.02801e-03,	-4.50067e-05	
171	5.128614e+03	-5.02803e-03,	-4.39133e-05	
172	5.248075e+03	-5.02805e-03,	-4.28431e-05	
173	5.370318e+03	-5.02807e-03,	-4.17956e-05	
174	5.495409e+03	-5.02809e-03,	-4.07703e-05	
175	5.623413e+03	-5.02810e-03,	-3.97665e-05	
176	5.754399e+03	-5.02812e-03,	-3.87838e-05	
177	5.888437e+03	-5.02814e-03,	-3.78217e-05	
178	6.025596e+03	-5.02815e-03,	-3.68796e-05	
179	6.165950e+03	-5.02816e-03,	-3.59571e-05	
180	6.309573e+03	-5.02818e-03,	-3.50536e-05	
181	6.456542e+03	-5.02819e-03,	-3.41687e-05	
182	6.606934e+03	-5.02820e-03,	-3.33019e-05	
183	6.760830e+03	-5.02822e-03,	-3.24527e-05	
184	6.918310e+03	-5.02823e-03,	-3.16208e-05	
185	7.079458e+03	-5.02824e-03,	-3.08056e-05	
186	7.244360e+03	-5.02825e-03,	-3.00067e-05	
187	7.413102e+03	-5.02826e-03,	-2.92237e-05	
188	7.585776e+03	-5.02827e-03,	-2.84563e-05	
189	7.762471e+03	-5.02828e-03,	-2.77039e-05	
190	7.943282e+03	-5.02829e-03,	-2.69662e-05	
191	8.128305e+03	-5.02829e-03,	-2.62427e-05	
192	8.317638e+03	-5.02830e-03,	-2.55332e-05	
193	8.511380e+03	-5.02831e-03,	-2.48373e-05	
194	8.709636e+03	-5.02832e-03,	-2.41544e-05	
195	8.912509e+03	-5.02832e-03,	-2.34844e-05	
196	9.120108e+03	-5.02833e-03,	-2.28269e-05	
197	9.332543e+03	-5.02834e-03,	-2.21814e-05	
198	9.549926e+03	-5.02834e-03,	-2.15477e-05	
199	9.772372e+03	-5.02835e-03,	-2.09254e-05	
200	1.000000e+04	-5.02835e-03,	-2.03142e-05 
